user_id,fold,is_candidate,starved_in_2050,starvation_time
80924,calibration,0,,
80941,evaluation,0,,
80974,calibration,1,0,
81023,evaluation,0,,
81024,evaluation,0,,
81068,evaluation,1,0,
81069,calibration,0,,
81104,evaluation,0,,
81125,evaluation,1,0,
81176,calibration,1,0,
81216,calibration,1,0,
81242,evaluation,0,,
81270,calibration,0,,
81278,evaluation,0,,
81307,evaluation,0,,
81371,calibration,0,,
81420,calibration,0,,
81453,calibration,0,,
81475,calibration,0,,
81478,calibration,0,,
81507,evaluation,0,,
81540,evaluation,0,,
81545,evaluation,0,,
81558,calibration,0,,
81610,evaluation,1,0,
81623,evaluation,0,,
81672,calibration,1,0,
81751,evaluation,1,0,
81769,evaluation,1,0,
81823,evaluation,1,0,
81829,calibration,0,,
81938,calibration,0,,
81952,calibration,0,,
81953,evaluation,1,0,
81980,calibration,0,,
81983,evaluation,1,0,
82042,calibration,0,,
82045,evaluation,0,,
82082,calibration,0,,
82122,evaluation,0,,
82132,evaluation,0,,
82151,evaluation,0,,
82177,calibration,1,0,
82187,calibration,1,0,
82193,calibration,0,,
82231,calibration,1,0,
82242,calibration,1,0,
82312,evaluation,1,0,
82392,calibration,1,0,
82432,evaluation,0,,
82463,evaluation,1,0,
82479,evaluation,1,0,
82532,evaluation,0,,
82535,evaluation,0,,
82666,evaluation,0,,
82684,evaluation,1,0,
82727,evaluation,1,0,
82744,evaluation,0,,
82784,evaluation,0,,
82817,evaluation,0,,
82822,evaluation,0,,
82861,calibration,0,,
82875,calibration,0,,
82915,calibration,0,,
82936,evaluation,0,,
82994,evaluation,1,0,
83049,evaluation,0,,
83062,evaluation,0,,
83091,evaluation,0,,
83101,evaluation,0,,
83129,calibration,0,,
83130,calibration,0,,
83150,calibration,1,0,
83165,calibration,0,,
83184,calibration,0,,
83191,evaluation,0,,
83215,calibration,0,,
83234,evaluation,0,,
83248,evaluation,0,,
83322,evaluation,0,,
83336,calibration,0,,
83392,calibration,0,,
83401,calibration,0,,
83426,evaluation,1,0,
83441,calibration,1,0,
83585,calibration,0,,
83602,evaluation,0,,
83615,calibration,0,,
83628,evaluation,0,,
83684,calibration,0,,
83731,evaluation,0,,
83807,calibration,1,0,
83852,evaluation,0,,
83861,calibration,0,,
83946,evaluation,0,,
83948,evaluation,1,0,
83963,calibration,0,,
83985,evaluation,0,,
83986,evaluation,0,,
83990,calibration,1,0,
84008,calibration,0,,
84049,calibration,0,,
84100,evaluation,0,,
84159,calibration,0,,
84204,calibration,0,,
84233,calibration,0,,
84239,calibration,0,,
84293,calibration,1,0,
84320,calibration,0,,
84392,calibration,0,,
84397,calibration,0,,
84496,evaluation,0,,
84607,evaluation,0,,
84611,evaluation,1,0,
84620,evaluation,0,,
84707,evaluation,0,,
84794,calibration,0,,
84821,calibration,0,,
84823,evaluation,0,,
84827,calibration,0,,
84842,calibration,0,,
84900,evaluation,1,0,
84969,evaluation,1,0,
84985,evaluation,0,,
85023,calibration,0,,
85138,calibration,0,,
85170,calibration,0,,
85196,evaluation,1,0,
85222,evaluation,0,,
85244,calibration,0,,
85246,evaluation,0,,
85254,evaluation,1,0,
85302,calibration,0,,
85304,evaluation,0,,
85329,calibration,1,0,
85345,calibration,0,,
85404,evaluation,0,,
85420,evaluation,0,,
85472,evaluation,0,,
85585,evaluation,0,,
85592,evaluation,0,,
85605,calibration,1,0,
85627,evaluation,0,,
85679,evaluation,0,,
85705,calibration,1,0,
85733,calibration,1,0,
85757,calibration,1,0,
85785,evaluation,0,,
85832,evaluation,0,,
85930,calibration,1,0,
86020,evaluation,1,0,
86053,evaluation,0,,
86062,evaluation,0,,
86133,evaluation,0,,
86169,calibration,0,,
86185,calibration,0,,
86187,evaluation,1,0,
86196,evaluation,0,,
86228,evaluation,0,,
86276,evaluation,0,,
86293,calibration,0,,
86340,evaluation,1,0,
86365,calibration,0,,
86366,evaluation,0,,
86413,calibration,1,0,
86452,calibration,1,0,
86470,evaluation,0,,
86509,evaluation,0,,
86516,calibration,1,0,
86527,calibration,1,0,
86572,calibration,1,0,
86578,calibration,1,0,
86624,calibration,0,,
86657,evaluation,0,,
86674,evaluation,0,,
86688,calibration,0,,
86699,calibration,0,,
86706,evaluation,0,,
86742,calibration,1,0,
86751,calibration,0,,
86774,evaluation,1,0,
86823,calibration,0,,
86832,evaluation,0,,
86858,calibration,0,,
86991,evaluation,0,,
87131,evaluation,0,,
87265,evaluation,1,0,
87290,evaluation,0,,
87297,calibration,1,0,
87302,evaluation,1,0,
87303,calibration,0,,
87313,evaluation,0,,
87325,evaluation,0,,
87329,evaluation,0,,
87345,calibration,0,,
87355,evaluation,0,,
87363,evaluation,1,0,
87387,calibration,0,,
87464,evaluation,1,0,
87551,calibration,1,0,
87617,calibration,0,,
87633,evaluation,0,,
87657,calibration,1,0,
87689,calibration,0,,
87700,calibration,0,,
87744,calibration,1,0,
87784,evaluation,0,,
87828,evaluation,0,,
87831,calibration,0,,
87845,calibration,0,,
87881,evaluation,1,0,
87924,calibration,0,,
87932,evaluation,1,0,
87952,calibration,1,0,
87979,evaluation,0,,
88004,evaluation,0,,
88036,calibration,1,0,
88049,evaluation,1,0,
88075,evaluation,0,,
88088,evaluation,0,,
88129,calibration,0,,
88208,calibration,0,,
88212,evaluation,0,,
88230,calibration,1,0,
88241,evaluation,0,,
88243,calibration,0,,
88270,calibration,0,,
88307,evaluation,0,,
88367,evaluation,1,0,
88405,evaluation,0,,
88463,calibration,0,,
88470,evaluation,0,,
88563,evaluation,0,,
88597,calibration,0,,
88613,evaluation,0,,
88621,calibration,0,,
88631,evaluation,0,,
88669,evaluation,1,0,
88683,evaluation,0,,
88701,evaluation,0,,
88706,calibration,0,,
88790,evaluation,1,0,
88802,evaluation,1,0,
88894,calibration,1,0,
88917,calibration,1,0,
88963,calibration,0,,
88972,evaluation,0,,
89105,evaluation,0,,
89140,calibration,0,,
89156,calibration,0,,
89203,evaluation,0,,
89229,evaluation,1,0,
89241,evaluation,1,0,
89303,evaluation,0,,
89370,evaluation,0,,
89419,calibration,1,0,
89505,evaluation,0,,
89516,evaluation,1,0,
89654,evaluation,1,0,
89860,evaluation,1,0,
89900,evaluation,1,0,
89912,evaluation,0,,
89918,evaluation,1,0,
89943,evaluation,1,0,
90013,evaluation,1,0,
90017,calibration,0,,
90042,evaluation,0,,
90057,calibration,0,,
90066,evaluation,0,,
90079,calibration,1,0,
90119,calibration,0,,
90132,evaluation,0,,
90217,calibration,0,,
90235,evaluation,0,,
90238,evaluation,0,,
90350,calibration,0,,
90365,evaluation,0,,
90380,evaluation,1,0,
90450,evaluation,0,,
90461,evaluation,0,,
90484,evaluation,0,,
90487,calibration,1,0,
90507,calibration,0,,
90540,calibration,0,,
90548,calibration,0,,
90581,evaluation,0,,
90588,calibration,0,,
90625,evaluation,1,0,
90647,evaluation,0,,
90672,evaluation,0,,
90830,evaluation,1,0,
90851,calibration,0,,
91015,calibration,0,,
91020,calibration,0,,
91050,evaluation,0,,
91071,evaluation,1,0,
91149,evaluation,0,,
91152,calibration,0,,
91228,calibration,0,,
91232,calibration,0,,
91256,calibration,1,0,
91268,evaluation,0,,
91273,evaluation,0,,
91355,evaluation,0,,
91389,evaluation,0,,
91400,evaluation,1,0,
91434,evaluation,1,0,
91439,calibration,0,,
91467,calibration,0,,
91519,calibration,1,0,
91527,calibration,0,,
91537,calibration,0,,
91556,calibration,1,0,
91598,calibration,1,0,
91601,calibration,0,,
91688,calibration,1,0,
91717,evaluation,0,,
91781,calibration,0,,
91784,calibration,1,0,
91902,calibration,0,,
91978,evaluation,1,0,
91997,calibration,0,,
92046,evaluation,1,0,
92066,calibration,0,,
92104,calibration,0,,
92135,calibration,0,,
92163,evaluation,0,,
92224,calibration,0,,
92230,evaluation,0,,
92262,evaluation,0,,
92345,evaluation,1,0,
92384,calibration,0,,
92412,evaluation,0,,
92489,calibration,0,,
92538,evaluation,0,,
92583,evaluation,0,,
92607,evaluation,0,,
92664,evaluation,0,,
92734,evaluation,0,,
92739,calibration,0,,
92750,evaluation,0,,
92768,evaluation,0,,
92786,calibration,0,,
92800,calibration,0,,
92814,evaluation,0,,
92827,evaluation,0,,
92873,evaluation,1,0,
92909,evaluation,0,,
92931,calibration,0,,
92939,evaluation,1,0,
92951,evaluation,1,0,
92953,calibration,1,0,
92998,evaluation,0,,
93023,evaluation,0,,
93031,evaluation,0,,
93035,calibration,0,,
93043,calibration,0,,
93045,evaluation,0,,
93046,calibration,0,,
93096,evaluation,1,0,
93116,calibration,1,0,
93121,evaluation,1,0,
93150,evaluation,0,,
93171,evaluation,1,0,
93203,evaluation,0,,
93238,evaluation,0,,
93248,calibration,1,0,
93263,evaluation,0,,
93295,calibration,1,0,
93296,calibration,0,,
93305,evaluation,1,0,
93327,evaluation,1,0,
93381,evaluation,0,,
93382,evaluation,0,,
93424,calibration,1,0,
93451,calibration,1,0,
93517,evaluation,1,0,
93554,evaluation,0,,
93599,calibration,0,,
93668,calibration,0,,
93671,calibration,0,,
93679,evaluation,1,0,
93788,calibration,0,,
93803,calibration,1,0,
93820,evaluation,0,,
93825,evaluation,0,,
93898,evaluation,0,,
93910,evaluation,1,0,
93913,evaluation,1,0,
93957,calibration,1,0,
93968,evaluation,0,,
94010,calibration,0,,
94016,calibration,0,,
94150,evaluation,1,0,
94185,calibration,1,0,
94242,calibration,1,0,
94307,evaluation,0,,
94334,calibration,1,0,
94352,calibration,1,0,
94355,evaluation,0,,
94489,evaluation,0,,
94532,calibration,0,,
94575,evaluation,1,0,
94604,calibration,0,,
94626,calibration,1,0,
94650,calibration,1,0,
94666,evaluation,1,0,
94674,calibration,0,,
94677,calibration,0,,
94686,calibration,1,0,
94690,evaluation,1,0,
94740,calibration,0,,
94742,evaluation,0,,
94769,evaluation,0,,
94807,calibration,1,0,
94813,calibration,1,0,
94863,evaluation,1,0,
94881,evaluation,0,,
94882,calibration,1,0,
94990,calibration,0,,
95005,evaluation,0,,
95075,evaluation,1,0,
95128,evaluation,0,,
95186,evaluation,0,,
95222,calibration,0,,
95233,evaluation,0,,
95391,calibration,1,0,
95404,evaluation,0,,
95419,evaluation,0,,
95436,evaluation,1,0,
95444,evaluation,0,,
95481,calibration,0,,
95516,calibration,1,0,
95525,evaluation,0,,
95565,calibration,0,,
95570,calibration,1,0,
95587,evaluation,0,,
95598,evaluation,0,,
95621,calibration,0,,
95634,calibration,1,0,
95656,calibration,1,0,
95658,evaluation,1,0,
95673,calibration,1,0,
95680,calibration,0,,
95774,calibration,0,,
95847,calibration,0,,
95852,calibration,0,,
95907,calibration,0,,
95916,calibration,0,,
95923,evaluation,0,,
95924,calibration,1,0,
95927,calibration,0,,
95934,evaluation,1,0,
95975,evaluation,1,0,
96073,evaluation,0,,
96096,evaluation,0,,
96142,evaluation,0,,
96165,calibration,0,,
96187,evaluation,0,,
96198,evaluation,0,,
96208,calibration,1,0,
96246,evaluation,1,0,
96334,calibration,0,,
96367,evaluation,0,,
96402,calibration,0,,
96412,evaluation,0,,
96472,calibration,1,0,
96552,calibration,0,,
96581,evaluation,1,0,
96587,calibration,0,,
96597,calibration,0,,
96636,evaluation,0,,
96655,evaluation,0,,
96727,calibration,0,,
96739,calibration,1,0,
96759,calibration,1,0,
96765,calibration,1,0,
96790,evaluation,0,,
96877,evaluation,0,,
96911,evaluation,1,0,
97019,evaluation,0,,
97071,evaluation,0,,
97088,evaluation,1,0,
97101,evaluation,1,0,
97107,calibration,0,,
97146,calibration,0,,
97160,calibration,1,0,
97169,evaluation,0,,
97197,evaluation,0,,
97273,calibration,1,0,
97328,calibration,0,,
97332,evaluation,0,,
97333,calibration,1,0,
97345,calibration,1,0,
97396,calibration,0,,
97460,evaluation,1,1,29
97463,calibration,0,,
97496,evaluation,0,,
97518,evaluation,0,,
97541,evaluation,0,,
97583,calibration,1,0,
97594,calibration,1,0,
97596,calibration,0,,
97673,calibration,1,0,
97689,calibration,0,,
97784,calibration,1,0,
97800,calibration,1,0,
97838,calibration,0,,
97844,calibration,1,0,
97883,evaluation,0,,
97895,evaluation,0,,
97935,calibration,0,,
97994,evaluation,1,0,
98003,calibration,0,,
98008,evaluation,0,,
98059,calibration,0,,
98155,calibration,0,,
98159,calibration,0,,
98179,evaluation,0,,
98211,calibration,0,,
98260,evaluation,0,,
98268,calibration,0,,
98287,calibration,0,,
98313,calibration,0,,
98339,evaluation,0,,
98345,evaluation,0,,
98370,calibration,1,0,
98421,evaluation,1,0,
98432,calibration,0,,
98449,evaluation,0,,
98455,evaluation,1,0,
98477,evaluation,1,0,
98555,calibration,0,,
98574,calibration,0,,
98585,evaluation,0,,
98623,evaluation,1,0,
98632,calibration,1,0,
98646,evaluation,0,,
98687,evaluation,0,,
98693,calibration,0,,
98726,evaluation,1,0,
98732,evaluation,0,,
98758,evaluation,1,0,
98862,calibration,0,,
98950,calibration,0,,
98954,calibration,0,,
98977,evaluation,0,,
99003,calibration,1,0,
99157,evaluation,0,,
99166,calibration,0,,
99271,calibration,1,0,
99321,evaluation,1,0,
99325,evaluation,1,0,
99326,evaluation,0,,
99395,calibration,0,,
99473,calibration,0,,
99480,calibration,0,,
99547,evaluation,1,0,
99601,evaluation,1,0,
99619,calibration,0,,
99627,evaluation,0,,
99638,evaluation,0,,
99731,calibration,0,,
99764,calibration,0,,
99772,calibration,0,,
99776,calibration,0,,
99795,calibration,0,,
99952,evaluation,1,0,
99989,evaluation,0,,
100017,calibration,0,,
100019,calibration,0,,
100030,evaluation,0,,
100042,evaluation,1,0,
100044,evaluation,0,,
100058,evaluation,0,,
100126,calibration,0,,
100171,evaluation,1,0,
100209,evaluation,0,,
100264,evaluation,1,0,
100280,calibration,0,,
100304,evaluation,1,0,
100308,evaluation,0,,
100339,evaluation,1,0,
100419,calibration,1,0,
100453,evaluation,0,,
100467,calibration,0,,
100468,evaluation,0,,
100480,evaluation,1,0,
100495,calibration,0,,
100547,calibration,0,,
100567,evaluation,0,,
100583,calibration,0,,
100584,evaluation,0,,
100610,evaluation,0,,
100636,calibration,1,0,
100650,evaluation,0,,
100653,evaluation,0,,
100670,calibration,0,,
100705,evaluation,0,,
100717,evaluation,0,,
100772,evaluation,0,,
100789,evaluation,0,,
100799,evaluation,0,,
100826,evaluation,0,,
100847,evaluation,0,,
100857,evaluation,0,,
100865,calibration,0,,
100916,evaluation,1,0,
100978,calibration,1,0,
100985,calibration,0,,
100987,calibration,0,,
101021,calibration,0,,
101029,calibration,0,,
101065,calibration,0,,
101097,evaluation,0,,
101116,evaluation,1,0,
101136,calibration,0,,
101161,evaluation,0,,
101165,calibration,0,,
101170,calibration,0,,
101204,evaluation,0,,
101212,evaluation,0,,
101317,evaluation,0,,
101438,calibration,0,,
101449,calibration,0,,
101468,evaluation,1,0,
101529,calibration,0,,
101576,calibration,0,,
101599,calibration,0,,
101639,calibration,1,0,
101676,evaluation,0,,
101743,evaluation,0,,
101822,calibration,0,,
101869,calibration,1,0,
101876,calibration,0,,
101937,evaluation,0,,
101947,evaluation,1,0,
101974,calibration,0,,
101996,evaluation,1,0,
102018,evaluation,0,,
102077,calibration,0,,
102098,calibration,0,,
102125,evaluation,0,,
102175,calibration,0,,
102185,calibration,0,,
102215,evaluation,0,,
102229,calibration,0,,
102322,calibration,0,,
102335,calibration,0,,
102375,evaluation,0,,
102395,evaluation,0,,
102398,calibration,0,,
102425,calibration,0,,
102481,evaluation,0,,
102492,evaluation,0,,
102616,evaluation,0,,
102664,calibration,0,,
102678,evaluation,0,,
102745,evaluation,0,,
102753,evaluation,1,0,
102766,calibration,0,,
102769,calibration,0,,
102787,evaluation,0,,
102794,evaluation,0,,
102806,calibration,0,,
102827,evaluation,1,0,
102837,evaluation,0,,
102841,calibration,0,,
102847,calibration,1,0,
102866,evaluation,0,,
102877,calibration,0,,
102904,calibration,0,,
102934,evaluation,0,,
102995,calibration,1,0,
103022,evaluation,0,,
103035,evaluation,0,,
103087,evaluation,1,0,
103093,evaluation,0,,
103199,calibration,1,0,
103209,evaluation,0,,
103223,evaluation,0,,
103241,evaluation,0,,
103269,evaluation,0,,
103328,evaluation,0,,
103334,calibration,0,,
103372,evaluation,1,0,
103373,calibration,0,,
103491,calibration,0,,
103523,evaluation,1,0,
103546,calibration,0,,
103562,evaluation,0,,
103622,calibration,1,0,
103623,evaluation,0,,
103631,calibration,1,0,
103662,evaluation,0,,
103709,evaluation,0,,
103734,calibration,0,,
103816,evaluation,0,,
103844,evaluation,1,0,
103850,evaluation,0,,
103866,evaluation,0,,
103884,calibration,1,0,
103976,calibration,0,,
104072,calibration,0,,
104085,calibration,0,,
104090,calibration,0,,
104091,calibration,0,,
104110,evaluation,0,,
104147,calibration,1,0,
104153,calibration,0,,
104154,calibration,0,,
104187,calibration,0,,
104238,evaluation,0,,
104240,evaluation,0,,
104253,evaluation,1,0,
104274,calibration,1,0,
104319,calibration,0,,
104337,calibration,0,,
104375,evaluation,0,,
104454,evaluation,0,,
104484,evaluation,1,0,
104494,calibration,1,0,
104518,calibration,1,0,
104599,evaluation,0,,
104633,evaluation,0,,
104684,calibration,0,,
104711,calibration,0,,
104725,calibration,0,,
104753,evaluation,0,,
104791,evaluation,1,0,
104829,calibration,0,,
104907,calibration,1,0,
104914,evaluation,1,0,
104919,calibration,0,,
104940,evaluation,0,,
105070,calibration,1,0,
105105,calibration,0,,
105147,calibration,0,,
105202,evaluation,1,0,
105216,evaluation,0,,
105234,calibration,0,,
105325,evaluation,0,,
105338,evaluation,0,,
105342,calibration,1,0,
105368,evaluation,0,,
105373,calibration,0,,
105388,calibration,0,,
105413,calibration,0,,
105433,calibration,1,0,
105519,evaluation,0,,
105522,evaluation,0,,
105532,calibration,0,,
105555,evaluation,1,0,
105617,evaluation,0,,
105628,evaluation,0,,
105676,calibration,0,,
105678,evaluation,0,,
105680,calibration,1,0,
105739,calibration,0,,
105747,calibration,1,0,
105753,evaluation,1,0,
105822,evaluation,0,,
105833,evaluation,0,,
105837,evaluation,0,,
105869,evaluation,0,,
105898,calibration,1,0,
105902,evaluation,0,,
105908,evaluation,0,,
105934,evaluation,0,,
105966,evaluation,1,0,
105988,evaluation,0,,
105990,evaluation,1,0,
106009,evaluation,0,,
106054,calibration,0,,
106070,calibration,0,,
106155,evaluation,0,,
106257,calibration,0,,
106286,evaluation,0,,
106293,evaluation,0,,
106306,calibration,0,,
106326,evaluation,0,,
106362,calibration,1,0,
106396,calibration,1,0,
106397,calibration,0,,
106427,evaluation,0,,
106444,calibration,1,0,
106453,evaluation,0,,
106754,evaluation,0,,
106766,evaluation,0,,
106788,calibration,0,,
106880,calibration,0,,
106899,evaluation,1,0,
106925,evaluation,0,,
107003,calibration,0,,
107038,evaluation,0,,
107053,evaluation,1,0,
107090,calibration,1,0,
107093,evaluation,1,0,
107149,evaluation,0,,
107181,calibration,0,,
107186,evaluation,0,,
107216,calibration,0,,
107239,calibration,0,,
107249,calibration,1,0,
107255,evaluation,0,,
107288,evaluation,0,,
107302,evaluation,0,,
107331,evaluation,0,,
107337,calibration,0,,
107340,evaluation,1,0,
107362,calibration,0,,
107377,evaluation,0,,
107379,evaluation,1,0,
107383,calibration,0,,
107388,evaluation,0,,
107456,evaluation,0,,
107493,evaluation,0,,
107504,calibration,0,,
107521,evaluation,1,0,
107576,evaluation,1,0,
107627,calibration,1,0,
107644,calibration,1,0,
107663,calibration,0,,
107733,evaluation,0,,
107806,evaluation,0,,
107907,evaluation,0,,
107978,calibration,0,,
108073,calibration,0,,
108124,evaluation,1,0,
108139,evaluation,0,,
108170,evaluation,0,,
108174,calibration,0,,
108181,evaluation,1,0,
108182,evaluation,0,,
108184,evaluation,1,0,
108275,calibration,0,,
108285,evaluation,0,,
108293,evaluation,0,,
108308,evaluation,0,,
108390,evaluation,0,,
108490,calibration,0,,
108513,evaluation,0,,
108534,calibration,1,0,
108574,evaluation,0,,
108701,evaluation,0,,
108704,calibration,1,0,
108719,evaluation,0,,
108840,calibration,0,,
108847,calibration,0,,
108882,calibration,0,,
108931,calibration,0,,
108966,calibration,0,,
109002,evaluation,1,0,
109003,calibration,1,0,
109013,calibration,1,0,
109176,calibration,1,0,
109220,calibration,0,,
109225,evaluation,1,0,
109274,calibration,1,0,
109287,evaluation,0,,
109304,calibration,1,0,
109358,evaluation,1,0,
109404,evaluation,0,,
109443,calibration,0,,
109453,evaluation,0,,
109480,evaluation,1,0,
109533,evaluation,0,,
109546,calibration,0,,
109567,evaluation,0,,
109669,calibration,0,,
109725,calibration,0,,
109755,calibration,0,,
109757,evaluation,1,0,
109790,evaluation,0,,
109834,evaluation,1,0,
109866,evaluation,0,,
109872,calibration,0,,
109883,evaluation,1,0,
109945,evaluation,1,0,
109966,evaluation,0,,
109980,calibration,0,,
109987,evaluation,0,,
110018,evaluation,1,0,
110100,evaluation,0,,
110164,calibration,1,0,
110253,evaluation,1,0,
110317,evaluation,0,,
110324,calibration,1,0,
110337,calibration,0,,
110357,calibration,1,0,
110365,calibration,1,0,
110404,evaluation,1,0,
110415,evaluation,0,,
110418,calibration,1,0,
110435,evaluation,1,0,
110475,calibration,0,,
110503,evaluation,1,0,
110525,calibration,1,0,
110529,evaluation,0,,
110576,evaluation,1,0,
110603,evaluation,0,,
110622,evaluation,1,0,
110748,evaluation,0,,
110756,evaluation,0,,
110765,calibration,0,,
110774,calibration,0,,
110784,calibration,0,,
110814,evaluation,0,,
110932,evaluation,0,,
110941,evaluation,1,0,
110971,evaluation,1,0,
111026,evaluation,1,0,
111038,evaluation,1,0,
111052,evaluation,0,,
111059,calibration,0,,
111086,evaluation,0,,
111123,evaluation,1,0,
111170,evaluation,0,,
111171,evaluation,1,0,
111195,evaluation,1,0,
111232,calibration,1,0,
111251,calibration,0,,
111258,calibration,1,0,
111282,calibration,0,,
111414,calibration,1,0,
111443,calibration,1,0,
111485,evaluation,1,0,
111490,calibration,1,0,
111526,calibration,1,0,
111559,evaluation,1,0,
111588,evaluation,0,,
111605,calibration,0,,
111606,evaluation,1,0,
111722,evaluation,1,0,
111785,calibration,0,,
111820,evaluation,0,,
111865,evaluation,0,,
111898,evaluation,0,,
111903,evaluation,1,0,
111924,evaluation,0,,
111980,evaluation,0,,
111994,calibration,0,,
112022,evaluation,1,0,
112072,evaluation,0,,
112147,calibration,0,,
112150,evaluation,0,,
112259,evaluation,0,,
112269,evaluation,0,,
112317,evaluation,0,,
112319,calibration,0,,
112359,calibration,1,0,
112368,calibration,1,0,
112375,evaluation,0,,
112379,evaluation,0,,
112389,calibration,1,0,
112398,calibration,1,0,
112416,evaluation,1,0,
112423,calibration,0,,
112554,evaluation,0,,
112556,calibration,1,0,
112636,evaluation,1,0,
112645,calibration,0,,
112648,evaluation,0,,
112670,calibration,1,0,
112683,evaluation,1,1,21
112730,evaluation,0,,
112745,calibration,1,0,
112780,calibration,0,,
112786,evaluation,1,0,
112840,calibration,1,0,
112897,evaluation,1,0,
112935,calibration,0,,
113058,evaluation,1,0,
113153,calibration,0,,
113205,evaluation,0,,
113231,calibration,1,0,
113272,evaluation,1,0,
113370,calibration,0,,
113399,evaluation,0,,
113403,evaluation,0,,
113439,evaluation,0,,
113443,calibration,0,,
113483,calibration,1,0,
113499,evaluation,0,,
113532,evaluation,0,,
113580,calibration,0,,
113584,evaluation,0,,
113610,calibration,0,,
113628,calibration,0,,
113631,calibration,0,,
113635,calibration,0,,
113648,evaluation,1,0,
113667,evaluation,0,,
113670,evaluation,1,0,
113784,calibration,1,0,
113881,evaluation,1,0,
113967,calibration,0,,
113984,evaluation,0,,
114057,calibration,0,,
114080,evaluation,0,,
114092,evaluation,0,,
114121,calibration,0,,
114206,calibration,1,0,
114228,evaluation,0,,
114245,evaluation,0,,
114247,evaluation,0,,
114285,calibration,0,,
114432,evaluation,1,0,
114494,calibration,0,,
114534,evaluation,0,,
114538,calibration,0,,
114550,calibration,1,0,
114560,calibration,0,,
114600,evaluation,0,,
114608,calibration,0,,
114666,calibration,1,0,
114685,calibration,0,,
114704,evaluation,0,,
114781,evaluation,0,,
114794,evaluation,0,,
114796,evaluation,1,0,
114819,evaluation,0,,
114861,evaluation,0,,
114920,evaluation,1,0,
114957,evaluation,0,,
115051,calibration,0,,
115081,evaluation,0,,
115099,calibration,1,0,
115166,evaluation,1,0,
115230,calibration,0,,
115240,calibration,1,0,
115309,evaluation,0,,
115321,evaluation,0,,
115352,calibration,0,,
115367,calibration,0,,
115377,evaluation,0,,
115387,evaluation,0,,
115397,evaluation,0,,
115437,evaluation,1,0,
115474,calibration,0,,
115543,calibration,0,,
115569,calibration,0,,
115570,calibration,1,0,
115610,calibration,0,,
115621,calibration,0,,
115708,evaluation,0,,
115759,evaluation,0,,
115789,calibration,0,,
115847,evaluation,0,,
115890,evaluation,0,,
115900,evaluation,1,0,
115907,evaluation,1,0,
115945,calibration,0,,
115999,calibration,0,,
116014,calibration,1,0,
116037,calibration,0,,
116080,evaluation,0,,
116099,calibration,0,,
116119,evaluation,0,,
116128,evaluation,0,,
116130,calibration,1,0,
116167,calibration,0,,
116188,evaluation,0,,
116204,calibration,0,,
116243,calibration,1,0,
116267,calibration,0,,
116289,evaluation,0,,
116330,calibration,1,0,
116355,evaluation,1,0,
116385,evaluation,1,0,
116447,calibration,1,0,
116464,calibration,1,0,
116490,calibration,1,0,
116494,calibration,0,,
116535,evaluation,1,0,
116537,evaluation,0,,
116564,calibration,0,,
116631,calibration,1,0,
116647,evaluation,1,0,
116671,calibration,0,,
116689,evaluation,0,,
116768,calibration,0,,
116867,evaluation,0,,
116888,evaluation,0,,
116907,evaluation,0,,
116975,evaluation,0,,
117027,evaluation,0,,
117116,calibration,0,,
117154,evaluation,0,,
117197,evaluation,0,,
117205,evaluation,0,,
117212,evaluation,1,0,
117221,evaluation,1,0,
117263,evaluation,0,,
117299,calibration,0,,
117304,evaluation,0,,
117319,calibration,0,,
117358,calibration,1,0,
117528,calibration,0,,
117577,evaluation,1,0,
117581,evaluation,0,,
117744,evaluation,0,,
117766,evaluation,0,,
117771,calibration,0,,
117787,calibration,0,,
117802,evaluation,0,,
117811,evaluation,1,0,
117818,evaluation,0,,
117868,evaluation,0,,
117880,evaluation,0,,
117961,evaluation,0,,
118041,calibration,1,0,
118170,calibration,0,,
118176,evaluation,0,,
118188,evaluation,0,,
118206,calibration,0,,
118250,evaluation,0,,
118267,calibration,0,,
118268,calibration,0,,
118363,evaluation,0,,
118378,evaluation,0,,
118405,calibration,0,,
118483,calibration,0,,
118490,evaluation,0,,
118506,evaluation,1,0,
118534,evaluation,0,,
118542,evaluation,0,,
118587,calibration,0,,
118608,evaluation,0,,
118647,calibration,1,0,
118654,evaluation,0,,
118678,evaluation,1,0,
118719,calibration,1,0,
118809,calibration,1,0,
118823,evaluation,0,,
118849,calibration,0,,
118873,evaluation,1,0,
119072,evaluation,0,,
119111,calibration,0,,
119293,calibration,0,,
119301,calibration,0,,
119311,evaluation,0,,
119371,evaluation,0,,
119427,calibration,1,0,
119469,calibration,0,,
119488,evaluation,0,,
119524,calibration,0,,
119569,evaluation,0,,
119572,calibration,1,0,
119576,evaluation,0,,
119581,calibration,0,,
119589,calibration,0,,
119716,calibration,0,,
119722,calibration,0,,
119726,calibration,0,,
119735,calibration,0,,
119736,evaluation,0,,
119743,evaluation,0,,
119752,calibration,0,,
119765,calibration,1,0,
119831,calibration,0,,
119868,calibration,0,,
119935,evaluation,0,,
119950,calibration,0,,
119973,evaluation,0,,
119990,calibration,0,,
120039,evaluation,0,,
120099,evaluation,1,0,
120134,evaluation,0,,
120167,calibration,0,,
120184,evaluation,1,0,
120217,evaluation,0,,
120271,calibration,0,,
120274,calibration,0,,
120313,calibration,1,0,
120320,calibration,1,0,
120336,calibration,0,,
120368,evaluation,0,,
120491,evaluation,0,,
